Date,EURUSD,US3M,EUR3M,EUR3M fwd,EURIBOR
11/8/2001,0.8924,1.99875,3.324,-30.95,3.324
11/9/2001,0.8939,2.01625,3.342,-31,3.342
11/12/2001,0.8936,2.025,3.35,-30.55,3.35
11/13/2001,0.881,2.01125,3.351,-30.65,3.351
11/14/2001,0.8823,2.02125,3.338,-29.4,3.338
11/15/2001,0.8817,2.1,3.359,-29.25,3.359
11/16/2001,0.8843,2.13875,3.383,-28.25,3.383
11/19/2001,0.8791,2.15,3.373,-28.35,3.373
11/20/2001,0.8833,2.11313,3.349,-29.15,3.349
11/21/2001,0.8786,2.13,3.363,-29.8,3.363
11/22/2001,0.8779,2.1625,3.38,-28.15,3.38
11/23/2001,0.878,2.15625,3.375,-27.4,3.375
11/26/2001,0.8803,2.15563,3.369,-27.5,3.369
11/27/2001,0.8834,2.1675,3.377,-28.3,3.377
11/28/2001,0.8877,2.09625,3.376,-28.85,3.376
11/29/2001,0.8875,2.08125,3.376,-29.9,3.376
11/30/2001,0.8964,2.03188,3.36,-30.1,3.36
12/3/2001,0.8911,2.0075,3.346,-30.1,3.346
12/4/2001,0.8906,2,3.348,-30.8,3.348
12/5/2001,0.8883,1.98125,3.348,-30.85,3.348
12/6/2001,0.8953,2.02,3.364,-30.4,3.364
12/7/2001,0.8902,2.00375,3.37,-32,3.37
12/10/2001,0.8907,1.93,3.36,-32.65,3.36
12/11/2001,0.8925,1.9,3.351,-33,3.351
12/12/2001,0.8985,1.86313,3.351,-32.6,3.351
12/13/2001,0.8936,1.87,3.342,-31.95,3.342
12/14/2001,0.9039,1.895,3.346,-32.2,3.346
12/17/2001,0.9021,1.90125,3.349,-32.05,3.349
12/18/2001,0.9039,1.91,3.35,-32.35,3.35
12/19/2001,0.9003,1.9025,3.348,-32.2,3.348
12/20/2001,0.9,1.9025,3.343,-31.5,3.343
12/21/2001,0.8892,1.9,3.339,-32,3.339
12/24/2001,0.877,1.90375,3.34,-31,3.34
12/25/2001,0.8787,1.90375,3.34,-31,3.34
12/26/2001,0.8807,1.90375,3.34,-31.25,3.34
12/27/2001,0.8829,1.90875,3.319,-31,3.319
12/28/2001,0.8855,1.88125,3.294,-30.75,3.294
12/31/2001,0.8895,1.88125,3.294,-31.15,3.294
1/1/2002,0.8895,1.88125,3.294,-31.15,3.294
1/2/2002,0.9033,1.86375,3.279,-31.75,3.279
1/3/2002,0.8989,1.87563,3.272,-32.1,3.272
1/4/2002,0.8949,1.87,3.292,-32.63,3.292
1/7/2002,0.8931,1.87,3.312,-33.25,3.312
1/8/2002,0.8932,1.8425,3.311,-33.65,3.311
1/9/2002,0.8913,1.84375,3.325,-34.4,3.325
1/10/2002,0.8916,1.83125,3.338,-34.35,3.338
1/11/2002,0.8924,1.82688,3.345,-35.85,3.345
1/14/2002,0.8942,1.72375,3.331,-36.45,3.331
1/15/2002,0.8834,1.72375,3.329,-36.55,3.329
1/16/2002,0.8831,1.71563,3.335,-35.65,3.335
1/17/2002,0.8813,1.74,3.344,-34.45,3.344
1/18/2002,0.8848,1.77,3.345,-35.15,3.345
1/21/2002,0.8837,1.79625,3.346,-34.75,3.346
1/22/2002,0.8871,1.8,3.349,-34.65,3.349
1/23/2002,0.8784,1.8,3.361,-34.95,3.361
1/24/2002,0.8782,1.81,3.369,-33.95,3.369
1/25/2002,0.865,1.87,3.378,-33.35,3.378
1/28/2002,0.8616,1.87,3.381,-32.2,3.381
1/29/2002,0.8657,1.87,3.378,-32.65,3.378
1/30/2002,0.8613,1.86,3.362,-32.7,3.362
1/31/2002,0.8594,1.88,3.371,-31.8,3.371
2/1/2002,0.8618,1.92,3.375,-32,3.375
2/4/2002,0.8698,1.90875,3.364,-31,3.364
2/5/2002,0.8677,1.9,3.357,-31,3.357
2/6/2002,0.8674,1.9,3.353,-31.85,3.353
2/7/2002,0.8702,1.9,3.347,-32.1,3.347
2/8/2002,0.8722,1.9,3.353,-32.68,3.353
2/11/2002,0.8766,1.8925,3.354,-32.15,3.354
2/12/2002,0.8768,1.89,3.352,-32.05,3.352
2/13/2002,0.8709,1.9,3.358,-32.15,3.358
2/14/2002,0.8737,1.91,3.358,-32,3.358
2/15/2002,0.8734,1.91,3.354,-32,3.354
2/18/2002,0.8705,1.90375,3.352,-32,3.352
2/19/2002,0.8763,1.90125,3.352,-31.65,3.352
2/20/2002,0.8698,1.9025,3.352,-32.55,3.352
2/21/2002,0.8704,1.91,3.354,-32.15,3.354
2/22/2002,0.8755,1.90125,3.355,-32.4,3.355
2/25/2002,0.8695,1.90125,3.354,-32.5,3.354
2/26/2002,0.864,1.90125,3.365,-33.03,3.365
2/27/2002,0.8655,1.91125,3.367,-32.8,3.367
2/28/2002,0.8694,1.9,3.366,-32,3.366
3/1/2002,0.8655,1.90125,3.367,-32,3.367
3/4/2002,0.8692,1.92,3.37,-32.25,3.37
3/5/2002,0.8717,1.92,3.369,-32.75,3.369
3/6/2002,0.8765,1.92,3.369,-32.35,3.369
3/7/2002,0.8816,1.92125,3.368,-32,3.368
3/8/2002,0.8749,1.96,3.374,-30.95,3.374
3/11/2002,0.8752,2,3.374,-31,3.374
3/12/2002,0.8758,2,3.374,-31.93,3.374
3/13/2002,0.876,2,3.374,-31.6,3.374
3/14/2002,0.8825,1.99,3.379,-31.45,3.379
3/15/2002,0.8828,2.01,3.381,-31,3.381
3/18/2002,0.8828,2.01,3.381,-31.25,3.381
3/19/2002,0.8824,2.01,3.382,-32.5,3.382
3/20/2002,0.8855,1.99375,3.382,-31.2,3.382
3/21/2002,0.8828,2.01875,3.393,-31.55,3.393
3/22/2002,0.8779,2.03,3.401,-31.9,3.401
3/25/2002,0.877,2.0375,3.428,-31.95,3.428
3/26/2002,0.8768,2.0475,3.452,-31.9,3.452
3/27/2002,0.8725,2.0375,3.45,-31,3.45
3/28/2002,0.8712,2.03,3.448,-31.4,3.448
3/29/2002,0.8717,2.03,3.448,-31,3.448
4/1/2002,0.8806,2.03,3.448,-31.8,3.448
4/2/2002,0.8794,2.04,3.446,-31.7,3.446
4/3/2002,0.881,2.02625,3.441,-31.8,3.441
4/4/2002,0.8785,2.0125,3.435,-31.95,3.435
4/5/2002,0.8783,2.01,3.43,-32.3,3.43
4/8/2002,0.875,1.98625,3.422,-32.15,3.422
4/9/2002,0.8811,1.99,3.426,-32.25,3.426
4/10/2002,0.8802,1.98,3.413,-33,3.413
4/11/2002,0.8824,1.98,3.414,-32.5,3.414
4/12/2002,0.8794,1.98,3.411,-32,3.411
4/15/2002,0.8795,1.97,3.408,-32,3.408
4/16/2002,0.8827,1.97,3.399,-32.6,3.399
4/17/2002,0.8904,1.97,3.395,-32.9,3.395
4/18/2002,0.8911,1.94875,3.393,-33.3,3.393
4/19/2002,0.8926,1.94,3.388,-33.3,3.388
4/22/2002,0.8894,1.94,3.389,-33.3,3.389
4/23/2002,0.8885,1.94,3.392,-33.2,3.392
4/24/2002,0.8927,1.94,3.393,-33.55,3.393
4/25/2002,0.898,1.92875,3.387,-33.93,3.387
4/26/2002,0.9019,1.92125,3.392,-34,3.392
4/29/2002,0.9033,1.9125,3.386,-35.03,3.386
4/30/2002,0.9005,1.92,3.385,-34.93,3.385
5/1/2002,0.9064,1.92,3.385,-34.48,3.385
5/2/2002,0.9032,1.92,3.383,-35.13,3.383
5/3/2002,0.9173,1.92,3.417,-36.2,3.417
5/6/2002,0.9183,1.92,3.416,-36,3.416
5/7/2002,0.9148,1.9,3.414,-37,3.414
5/8/2002,0.9046,1.89625,3.417,-36.4,3.417
5/9/2002,0.9093,1.915,3.428,-36.15,3.428
5/10/2002,0.914,1.9,3.427,-36.28,3.427
5/13/2002,0.9121,1.9,3.43,-36.45,3.43
5/14/2002,0.9026,1.9,3.474,-37.9,3.474
5/15/2002,0.9119,1.92,3.498,-37.43,3.498
5/16/2002,0.9109,1.91,3.497,-37.9,3.497
5/17/2002,0.9203,1.9025,3.526,-38,3.526
5/20/2002,0.9212,1.9075,3.524,-39,3.524
5/21/2002,0.92,1.9,3.524,-38.25,3.524
5/22/2002,0.926,1.89625,3.487,-37.65,3.487
5/23/2002,0.9211,1.9,3.483,-37.55,3.483
5/24/2002,0.9208,1.9,3.483,-37.25,3.483
5/27/2002,0.9206,1.9,3.482,-37,3.482
5/28/2002,0.9286,1.9,3.497,-37.7,3.497
5/29/2002,0.935,1.89875,3.497,-38.1,3.497
5/30/2002,0.937,1.8975,3.488,-38.2,3.488
5/31/2002,0.9342,1.89625,3.485,-38,3.485
6/3/2002,0.9419,1.89625,3.483,-37.95,3.483
6/4/2002,0.9394,1.89625,3.475,-38.9,3.475
6/5/2002,0.939,1.89125,3.473,-37.8,3.473
6/6/2002,0.9474,1.89,3.475,-38.1,3.475
6/7/2002,0.9435,1.89,3.466,-38.05,3.466
6/10/2002,0.9445,1.89,3.469,-38,3.469
6/11/2002,0.9481,1.89,3.466,-38.93,3.466
6/12/2002,0.9435,1.88688,3.466,-38.3,3.466
6/13/2002,0.9434,1.88688,3.47,-38.4,3.47
6/14/2002,0.9461,1.87938,3.468,-38,3.468
6/17/2002,0.9448,1.87875,3.465,-39,3.465
6/18/2002,0.9517,1.88,3.465,-39.75,3.465
6/19/2002,0.9578,1.87438,3.467,-39.25,3.467
6/20/2002,0.9648,1.87,3.467,-39.4,3.467
6/21/2002,0.9709,1.87438,3.467,-39,3.467
6/24/2002,0.9707,1.87,3.463,-39.2,3.463
6/25/2002,0.9796,1.87,3.461,-40.3,3.461
6/26/2002,0.9826,1.855,3.433,-40.23,3.433
6/27/2002,0.9883,1.86,3.44,-40,3.44
6/28/2002,0.9915,1.86,3.441,-39.8,3.441
7/1/2002,0.9918,1.86,3.438,-40.6,3.438
7/2/2002,0.9865,1.86,3.437,-40.5,3.437
7/3/2002,0.9805,1.86,3.431,-38.4,3.431
7/4/2002,0.9787,1.86,3.438,-39,3.438
7/5/2002,0.9727,1.86,3.439,-39,3.439
7/8/2002,0.9908,1.86,3.438,-40,3.438
7/9/2002,0.9931,1.86,3.435,-40.98,3.435
7/10/2002,0.9893,1.86,3.424,-40,3.424
7/11/2002,0.9878,1.86,3.414,-39.65,3.414
7/12/2002,0.9914,1.86,3.413,-39.6,3.413
7/15/2002,1.0027,1.86,3.413,-40.4,3.413
7/16/2002,1.0117,1.855,3.414,-41.4,3.414
7/17/2002,1.0074,1.86,3.407,-40.3,3.407
7/18/2002,1.0116,1.86,3.405,-40.28,3.405
7/19/2002,1.0116,1.86,3.403,-40.45,3.403
7/22/2002,1.0086,1.85438,3.401,-40,3.401
7/23/2002,0.9888,1.85125,3.402,-40.63,3.402
7/24/2002,0.9957,1.82,3.383,-39.9,3.383
7/25/2002,1.0048,1.8275,3.386,-40.2,3.386
7/26/2002,0.9865,1.81,3.381,-39.7,3.381
7/29/2002,0.9814,1.81,3.373,-38.73,3.373
7/30/2002,0.983,1.8225,3.378,-39.9,3.378
7/31/2002,0.9776,1.82375,3.377,-39.1,3.377
8/1/2002,0.9845,1.8125,3.371,-39.15,3.371
8/2/2002,0.9867,1.8,3.361,-40.25,3.361
8/5/2002,0.9802,1.77,3.347,-40.1,3.347
8/6/2002,0.966,1.7575,3.329,-40.6,3.329
8/7/2002,0.9747,1.76,3.338,-40.08,3.338
8/8/2002,0.9671,1.7425,3.336,-39.75,3.336
8/9/2002,0.9701,1.7525,3.342,-39,3.342
8/12/2002,0.9787,1.75,3.34,-40,3.34
8/13/2002,0.9837,1.75,3.34,-40.9,3.34
8/14/2002,0.9782,1.73313,3.326,-40,3.326
8/15/2002,0.9816,1.7575,3.338,-39.65,3.338
8/16/2002,0.9847,1.76,3.351,-39.6,3.351
8/19/2002,0.9759,1.77,3.36,-39.5,3.36
8/20/2002,0.9788,1.77,3.353,-40.3,3.353
8/21/2002,0.981,1.77,3.353,-39.7,3.353
8/22/2002,0.9688,1.78,3.369,-39.4,3.369
8/23/2002,0.9731,1.79625,3.368,-39,3.368
8/26/2002,0.9718,1.79625,3.368,-39,3.368
8/27/2002,0.9827,1.8,3.367,-38.35,3.367
8/28/2002,0.9786,1.82,3.367,-38,3.367
8/29/2002,0.984,1.81375,3.36,-38.5,3.36
8/30/2002,0.9823,1.80625,3.358,-38,3.358
9/2/2002,0.9845,1.80875,3.351,-38,3.351
9/3/2002,0.9975,1.80188,3.341,-38.38,3.341
9/4/2002,0.9919,1.7825,3.326,-38.7,3.326
9/5/2002,0.9916,1.78,3.314,-38,3.314
9/6/2002,0.9819,1.775,3.306,-37,3.306
9/9/2002,0.9796,1.80125,3.316,-37.35,3.316
9/10/2002,0.9748,1.81625,3.317,-37.13,3.317
9/11/2002,0.9761,1.81938,3.315,-36.93,3.315
9/12/2002,0.9815,1.82625,3.315,-36.8,3.315
9/13/2002,0.9718,1.82,3.312,-37,3.312
9/16/2002,0.9689,1.82,3.313,-36.6,3.313
9/17/2002,0.974,1.83,3.314,-36.5,3.314
9/18/2002,0.9778,1.82,3.308,-36.7,3.308
9/19/2002,0.9873,1.82,3.307,-37.1,3.307
9/20/2002,0.9826,1.8,3.3,-37,3.3
9/23/2002,0.9786,1.79625,3.297,-37.35,3.297
9/24/2002,0.9818,1.79438,3.292,-36.8,3.292
9/25/2002,0.9764,1.79063,3.287,-37.15,3.287
9/26/2002,0.9772,1.79813,3.288,-37.5,3.288
9/27/2002,0.9807,1.80625,3.297,-37.9,3.297
9/30/2002,0.9866,1.79,3.297,-38.3,3.297
10/1/2002,0.9826,1.76188,3.279,-38.1,3.279
10/2/2002,0.9866,1.77,3.283,-38.13,3.283
10/3/2002,0.988,1.76,3.265,-37.5,3.265
10/4/2002,0.9788,1.76,3.254,-36,3.254
10/7/2002,0.9829,1.76,3.211,-35.88,3.211
10/8/2002,0.9791,1.76563,3.228,-37.1,3.228
10/9/2002,0.9902,1.77,3.23,-37.1,3.23
10/10/2002,0.9862,1.76375,3.226,-36.95,3.226
10/11/2002,0.9875,1.775,3.259,-37.03,3.259
10/14/2002,0.9872,1.78,3.274,-36.98,3.274
10/15/2002,0.9818,1.8025,3.281,-37.83,3.281
10/16/2002,0.9809,1.8225,3.301,-36.7,3.301
10/17/2002,0.9707,1.84,3.313,-35.7,3.313
10/18/2002,0.9714,1.8275,3.292,-35,3.292
10/21/2002,0.9736,1.82625,3.263,-34.6,3.263
10/22/2002,0.9776,1.84,3.258,-35.53,3.258
10/23/2002,0.9753,1.83875,3.25,-34.6,3.25
10/24/2002,0.9779,1.83,3.24,-34.7,3.24
10/25/2002,0.9758,1.82,3.253,-36.18,3.253
10/28/2002,0.984,1.7775,3.267,-37.95,3.267
10/29/2002,0.9831,1.76,3.272,-40.05,3.272
10/30/2002,0.984,1.70688,3.251,-39.93,3.251
10/31/2002,0.9903,1.68625,3.259,-40.08,3.259
11/1/2002,0.9966,1.65875,3.236,-40.4,3.236
11/4/2002,0.998,1.63375,3.233,-40.1,3.233
11/5/2002,0.9998,1.62,3.212,-41.7,3.212
11/6/2002,1.0039,1.61,3.214,-40.95,3.214
11/7/2002,1.0097,1.395,3.136,-46.05,3.136
11/8/2002,1.0132,1.395,3.209,-45.8,3.209
11/11/2002,1.0108,1.3975,3.187,-45.45,3.187
11/12/2002,1.013,1.4,3.174,-45.6,3.174
11/13/2002,1.0084,1.4,3.143,-43.65,3.143
11/14/2002,1.0041,1.405,3.124,-42.85,3.124
11/15/2002,1.0098,1.42031,3.124,-42.75,3.124
11/18/2002,1.0091,1.42,3.1,-42.8,3.1
11/19/2002,1.0024,1.42,3.092,-43.4,3.092
11/20/2002,1.0013,1.42,3.079,-41.6,3.079
11/21/2002,1.0026,1.42375,3.045,-41.15,3.045
11/22/2002,0.9968,1.42625,3.043,-41.45,3.043
11/25/2002,0.9923,1.43,3.053,-41.05,3.053
11/26/2002,0.9937,1.4275,3.054,-40.25,3.054
11/27/2002,0.9903,1.42,3.047,-40.25,3.047
11/28/2002,0.9937,1.42563,3.055,-39.75,3.055
11/29/2002,0.9943,1.425,3.047,-39.55,3.047
12/2/2002,0.9968,1.4225,3.036,-39.3,3.036
12/3/2002,0.9972,1.42125,3.026,-38.6,3.026
12/4/2002,1.0009,1.42,2.989,-39.45,2.989
12/5/2002,1.0006,1.42,2.967,-37.45,2.967
12/6/2002,1.0091,1.42,2.916,-38.1,2.916
12/9/2002,1.0109,1.41125,2.916,-38.15,2.916
12/10/2002,1.0082,1.41,2.918,-38,2.918
12/11/2002,1.0087,1.41,2.923,-38.9,2.923
12/12/2002,1.0186,1.41,2.93,-38.9,2.93
12/13/2002,1.0241,1.41,2.939,-39,2.939
12/16/2002,1.0223,1.41,2.942,-38.75,2.942
12/17/2002,1.0277,1.41,2.941,-38.98,2.941
12/18/2002,1.0279,1.41,2.94,-39.6,2.94
12/19/2002,1.0271,1.4,2.939,-39.03,2.939
12/20/2002,1.0276,1.4,2.943,-39.05,2.943
12/23/2002,1.0267,1.4,2.949,-39.1,2.949
12/24/2002,1.0302,1.4,2.945,-39,2.945
12/25/2002,1.0323,1.4,2.945,-39.15,2.945
12/26/2002,1.0375,1.4,2.945,-38.75,2.945
12/27/2002,1.0441,1.4,2.93,-39.05,2.93
12/30/2002,1.0479,1.38,2.867,-38.85,2.867
12/31/2002,1.0492,1.38,2.865,-39.1,2.865
1/1/2003,1.0492,1.38,2.865,-38.9,2.865
1/2/2003,1.0362,1.38,2.861,-38.3,2.861
1/3/2003,1.0428,1.39,2.863,-38.3,2.863
1/6/2003,1.0456,1.38875,2.86,-38.25,2.86
1/7/2003,1.0409,1.3875,2.859,-38.15,2.859
1/8/2003,1.0499,1.38,2.853,-38.25,2.853
1/9/2003,1.0485,1.38,2.834,-38.45,2.834
1/10/2003,1.0576,1.38,2.836,-38.45,2.836
1/13/2003,1.054,1.37563,2.829,-38.6,2.829
1/14/2003,1.0552,1.37313,2.829,-39,2.829
1/15/2003,1.0559,1.37,2.829,-39.55,2.829
1/16/2003,1.0619,1.37,2.828,-39.55,2.828
1/17/2003,1.0678,1.36875,2.83,-40.15,2.83
1/20/2003,1.0684,1.36375,2.828,-39.65,2.828
1/21/2003,1.0721,1.3625,2.831,-39.78,2.831
1/22/2003,1.0732,1.36,2.825,-40.28,2.825
1/23/2003,1.0745,1.3525,2.823,-39.93,2.823
1/24/2003,1.0827,1.34938,2.819,-39.9,2.819
1/27/2003,1.0853,1.34125,2.814,-40.23,2.814
1/28/2003,1.0818,1.34,2.818,-39.35,2.818
1/29/2003,1.0838,1.34,2.813,-40.25,2.813
1/30/2003,1.0823,1.35,2.811,-39.45,2.811
1/31/2003,1.0768,1.35,2.807,-39.55,2.807
2/3/2003,1.0795,1.35,2.807,-38.75,2.807
2/4/2003,1.0884,1.35,2.805,-39.13,2.805
2/5/2003,1.0785,1.34875,2.795,-39.6,2.795
2/6/2003,1.0832,1.35,2.79,-38.9,2.79
2/7/2003,1.0821,1.35,2.763,-37.95,2.763
2/10/2003,1.0718,1.34938,2.74,-37.15,2.74
2/11/2003,1.0735,1.35,2.741,-37.08,2.741
2/12/2003,1.0714,1.34,2.728,-36.6,2.728
2/13/2003,1.0832,1.34,2.707,-36.58,2.707
2/14/2003,1.0793,1.34,2.687,-36.45,2.687
2/17/2003,1.0721,1.34,2.693,-36.1,2.693
2/18/2003,1.0688,1.34,2.689,-36.03,2.689
2/19/2003,1.0748,1.34,2.687,-36.78,2.687
2/20/2003,1.0821,1.34,2.679,-36.63,2.679
2/21/2003,1.0772,1.34,2.679,-36.9,2.679
2/24/2003,1.08,1.34,2.592,-33.1,2.592
2/25/2003,1.0759,1.34,2.571,-32.93,2.571
2/26/2003,1.0791,1.34,2.545,-32.7,2.545
2/27/2003,1.0745,1.33875,2.518,-33.4,2.518
2/28/2003,1.0807,1.34,2.533,-32.65,2.533
3/3/2003,1.0891,1.33875,2.503,-32.15,2.503
3/4/2003,1.0925,1.33063,2.492,-32.95,2.492
3/5/2003,1.0971,1.3225,2.477,-31.8,2.477
3/6/2003,1.0969,1.3175,2.461,-34.6,2.461
3/7/2003,1.1008,1.31469,2.528,-36.3,2.528
3/10/2003,1.1054,1.2625,2.537,-37.5,2.537
3/11/2003,1.1045,1.23125,2.54,-38.15,2.54
3/12/2003,1.0992,1.23,2.538,-37.1,2.538
3/13/2003,1.0785,1.25875,2.545,-35.95,2.545
3/14/2003,1.0747,1.27875,2.567,-36.1,2.567
3/17/2003,1.063,1.26063,2.561,-36.9,2.561
3/18/2003,1.0636,1.27,2.576,-36.45,2.576
3/19/2003,1.0568,1.28625,2.562,-34.7,2.562
3/20/2003,1.0615,1.29,2.544,-34,2.544
3/21/2003,1.0525,1.29,2.537,-33.4,2.537
3/24/2003,1.0646,1.29,2.529,-33.85,2.529
3/25/2003,1.0657,1.29,2.528,-34.75,2.528
3/26/2003,1.0695,1.29,2.527,-33.9,2.527
3/27/2003,1.0686,1.29,2.526,-33.7,2.526
3/28/2003,1.0779,1.29,2.529,-33.85,2.529
3/31/2003,1.0915,1.27875,2.522,-34.15,2.522
4/1/2003,1.0924,1.2775,2.514,-34.95,2.514
4/2/2003,1.0769,1.28,2.505,-33.2,2.505
4/3/2003,1.0764,1.27875,2.502,-34,2.502
4/4/2003,1.0735,1.2775,2.517,-33.65,2.517
4/7/2003,1.0695,1.29,2.528,-33.45,2.528
4/8/2003,1.0712,1.29,2.527,-33.75,2.527
4/9/2003,1.0774,1.28625,2.523,-34.15,2.523
4/10/2003,1.0782,1.28,2.519,-33.85,2.519
4/11/2003,1.0752,1.28875,2.522,-33.55,2.522
4/14/2003,1.0774,1.30125,2.545,-34.1,2.545
4/15/2003,1.08,1.32,2.555,-34.1,2.555
4/16/2003,1.0908,1.32938,2.561,-34.2,2.561
4/17/2003,1.088,1.32,2.556,-34.5,2.556
4/18/2003,1.0877,1.32,2.556,-34.45,2.556
4/21/2003,1.0871,1.32,2.556,-34.35,2.556
4/22/2003,1.0974,1.32,2.552,-34.35,2.552
4/23/2003,1.0965,1.32,2.552,-34.38,2.552
4/24/2003,1.1035,1.32,2.552,-34.35,2.552
4/25/2003,1.104,1.31125,2.543,-34.3,2.543
4/28/2003,1.0987,1.29875,2.533,-35.3,2.533
4/29/2003,1.1083,1.31,2.531,-33.88,2.531
4/30/2003,1.1184,1.31,2.53,-34.53,2.53
5/1/2003,1.1233,1.3,2.53,-34.85,2.53
5/2/2003,1.1233,1.29,2.504,-34.9,2.504
5/5/2003,1.1292,1.29,2.503,-34.9,2.503
5/6/2003,1.1438,1.29,2.502,-35.6,2.502
5/7/2003,1.1357,1.28,2.476,-34,2.476
5/8/2003,1.1489,1.28125,2.455,-34.95,2.455
5/9/2003,1.1487,1.29,2.473,-35,2.473
5/12/2003,1.1563,1.29,2.467,-34.8,2.467
5/13/2003,1.1532,1.29,2.464,-34.3,2.464
5/14/2003,1.1483,1.29,2.43,-33.33,2.43
5/15/2003,1.1386,1.29,2.422,-32.9,2.422
5/16/2003,1.1592,1.29,2.408,-32.65,2.408
5/19/2003,1.1657,1.27875,2.381,-32.95,2.381
5/20/2003,1.1714,1.28,2.374,-33.6,2.374
5/21/2003,1.1634,1.27,2.365,-34.15,2.365
5/22/2003,1.1693,1.28,2.358,-32.4,2.358
5/23/2003,1.1837,1.28,2.345,-32,2.345
5/26/2003,1.1876,1.28,2.321,-31.75,2.321
5/27/2003,1.182,1.28,2.305,-31,2.305
5/28/2003,1.1758,1.28,2.294,-30.73,2.294
5/29/2003,1.1909,1.28,2.292,-30.65,2.292
5/30/2003,1.1784,1.28,2.272,-30.2,2.272
6/2/2003,1.1767,1.28,2.258,-29,2.258
6/3/2003,1.173,1.28,2.235,-29,2.235
6/4/2003,1.1643,1.2575,2.185,-29.1,2.185
6/5/2003,1.1845,1.24,2.171,-29.68,2.171
6/6/2003,1.1699,1.20688,2.147,-29.55,2.147
6/9/2003,1.1717,1.2,2.134,-29.95,2.134
6/10/2003,1.1674,1.18,2.133,-30.7,2.133
6/11/2003,1.175,1.14,2.123,-32.28,2.123
6/12/2003,1.1766,1.11875,2.124,-32.88,2.124
6/13/2003,1.187,1.0875,2.125,-33.98,2.125
6/16/2003,1.1825,1.06,2.129,-34.8,2.129
6/17/2003,1.1784,1.055,2.137,-33.8,2.137
6/18/2003,1.1692,1.065,2.141,-34.15,2.141
6/19/2003,1.172,1.0275,2.142,-35.2,2.142
6/20/2003,1.1608,1.02,2.142,-34.3,2.142
6/23/2003,1.1561,1.01625,2.143,-34.75,2.143
6/24/2003,1.1513,1.00875,2.146,-34.75,2.146
6/25/2003,1.1529,1,2.139,-31.05,2.139
6/26/2003,1.1428,1.1,2.14,-30.45,2.14
6/27/2003,1.1434,1.11375,2.148,-30.2,2.148
6/30/2003,1.1512,1.11625,2.147,-30.3,2.147
7/1/2003,1.1563,1.11,2.145,-30.2,2.145
7/2/2003,1.1539,1.11,2.142,-30.3,2.142
7/3/2003,1.1502,1.11,2.142,-30.45,2.142
7/4/2003,1.149,1.11,2.14,-30.4,2.14
7/7/2003,1.1316,1.11,2.136,-30.3,2.136
7/8/2003,1.132,1.11,2.134,-29.83,2.134
7/9/2003,1.1351,1.11,2.131,-30.4,2.131
7/10/2003,1.138,1.11,2.135,-30.35,2.135
7/11/2003,1.1291,1.10563,2.129,-30.15,2.129
7/14/2003,1.1283,1.10313,2.129,-30.2,2.129
7/15/2003,1.1179,1.1,2.129,-29.95,2.129
7/16/2003,1.122,1.11,2.133,-29.85,2.133
7/17/2003,1.1213,1.11,2.13,-30.05,2.13
7/18/2003,1.1269,1.11,2.128,-30,2.128
7/21/2003,1.1354,1.11,2.127,-30,2.127
7/22/2003,1.1326,1.11,2.133,-30.15,2.133
7/23/2003,1.1486,1.11,2.126,-31.15,2.126
7/24/2003,1.1477,1.11,2.122,-30.5,2.122
7/25/2003,1.1507,1.11,2.12,-30.3,2.12
7/28/2003,1.1496,1.11,2.119,-30.35,2.119
7/29/2003,1.1442,1.11,2.119,-29.95,2.119
7/30/2003,1.1346,1.11625,2.121,-30.35,2.121
7/31/2003,1.1232,1.11438,2.121,-29.35,2.121
8/1/2003,1.1277,1.14125,2.129,-29.35,2.129
8/4/2003,1.136,1.14,2.139,-29.8,2.139
8/5/2003,1.1388,1.13875,2.138,-29.75,2.138
8/6/2003,1.1334,1.14,2.136,-30.25,2.136
8/7/2003,1.1374,1.13688,2.136,-29.6,2.136
8/8/2003,1.1309,1.13,2.135,-29.55,2.135
8/11/2003,1.1359,1.13,2.135,-29.75,2.135
8/12/2003,1.1284,1.13,2.136,-30.3,2.136
8/13/2003,1.1322,1.13,2.135,-29.3,2.135
8/14/2003,1.1262,1.13,2.138,-29.3,2.138
8/15/2003,1.1266,1.13,2.138,-29.35,2.138
8/18/2003,1.1146,1.13,2.137,-29.05,2.137
8/19/2003,1.114,1.13,2.139,-29.03,2.139
8/20/2003,1.1119,1.13,2.137,-29.75,2.137
8/21/2003,1.0923,1.13,2.141,-28.7,2.141
8/22/2003,1.0877,1.14,2.147,-28.6,2.147
8/25/2003,1.0874,1.14,2.147,-28.8,2.147
8/26/2003,1.0857,1.14,2.149,-28.35,2.149
8/27/2003,1.0888,1.14,2.154,-28.3,2.154
8/28/2003,1.0885,1.14,2.151,-28.3,2.151
8/29/2003,1.0984,1.14,2.152,-28.5,2.152
9/1/2003,1.0969,1.14,2.151,-28.35,2.151
9/2/2003,1.0809,1.14,2.153,-28.2,2.153
9/3/2003,1.0846,1.14563,2.16,-28.15,2.16
9/4/2003,1.0946,1.14625,2.161,-28.35,2.161
9/5/2003,1.1104,1.14219,2.159,-28.85,2.159
9/8/2003,1.1066,1.14,2.157,-28.8,2.157
9/9/2003,1.1226,1.14,2.153,-29.2,2.153
9/10/2003,1.1211,1.14,2.152,-29.1,2.152
9/11/2003,1.121,1.14,2.152,-29.25,2.152
